age,job,marital,education,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,deposit
43,1,1,1,2160,0,0,6,169,1,-1,0,3,1
52,9,0,1,1005,1,0,6,195,1,-1,0,3,1
38,0,1,2,1988,0,0,6,103,1,67,4,2,1
33,7,0,1,1117,0,0,6,417,1,-1,0,3,1
50,9,1,1,3370,0,0,6,160,2,-1,0,3,1
53,0,1,1,109,0,0,6,270,1,-1,0,3,1
42,7,1,1,1376,1,0,6,271,2,92,4,2,1
49,9,1,2,523,1,0,6,712,1,60,3,0,1
27,9,2,2,15161,0,0,6,74,1,120,1,2,1
32,0,1,2,653,0,0,6,84,1,-1,0,3,1
31,8,2,2,64,0,0,6,261,2,-1,0,3,1
29,9,2,1,1165,0,0,6,245,1,-1,0,3,1
49,7,1,1,7019,1,0,6,263,1,368,3,0,1
46,1,1,1,1568,1,0,6,310,1,55,6,1,1
57,1,1,0,3109,0,0,6,482,2,-1,0,3,1
28,9,2,2,4987,0,0,6,924,2,113,21,2,1
37,2,1,2,189,0,0,6,253,2,-1,0,3,1
38,1,1,1,2467,0,0,6,192,1,-1,0,3,1
49,4,1,2,5887,0,0,6,181,3,293,2,0,1
35,9,1,2,1354,0,0,6,250,2,-1,0,3,1
29,9,1,1,23,1,0,6,163,1,55,2,0,1
52,9,1,1,0,0,0,6,541,3,-1,0,3,1
34,10,1,1,978,0,0,6,262,2,71,1,2,1
60,9,1,1,294,0,0,6,206,4,-1,0,3,1
32,6,1,1,409,0,0,6,115,2,86,2,2,1
27,0,2,1,261,1,1,6,592,4,-1,0,3,1
55,2,1,1,27624,0,0,6,437,1,-1,0,3,1
29,4,2,2,3846,0,0,6,313,2,-1,0,3,1
42,1,1,1,2913,0,0,6,705,1,195,1,0,1
33,4,0,2,2240,0,0,6,198,1,-1,0,3,1
29,1,1,0,5,0,0,6,321,1,-1,0,3,1
39,0,1,1,150,0,0,6,296,4,-1,0,3,1
31,9,2,2,882,0,0,6,411,1,-1,0,3,1
60,4,0,2,366,0,0,6,593,1,-1,0,3,1
25,8,2,2,1189,0,0,6,165,1,-1,0,3,1
45,0,1,1,204,1,0,6,224,2,-1,0,3,1
29,4,2,2,637,1,0,6,340,1,119,1,0,1
55,4,0,2,2383,0,0,6,591,2,-1,0,3,1
26,9,2,1,1231,1,0,6,385,2,96,5,2,1
30,4,2,2,3340,0,0,6,238,3,-1,0,3,1
54,0,0,1,200,0,0,6,170,1,-1,0,3,1
39,1,2,2,48,0,0,6,539,1,-1,0,3,1
26,4,2,2,2786,0,0,6,300,2,72,1,2,1
57,5,1,1,5313,0,0,6,200,1,-1,0,3,1
39,10,1,2,201,0,0,6,699,1,119,1,0,1
25,1,2,1,389,0,0,6,837,1,-1,0,3,1
43,1,1,0,3917,0,0,6,725,2,93,1,2,1
32,1,1,1,889,1,0,6,1076,2,85,3,1,1
43,4,0,2,481,1,0,6,187,1,20,1,1,1
50,4,0,2,810,0,0,6,510,3,-1,0,3,1
35,7,1,1,52,1,0,6,328,2,94,4,2,1
37,4,1,2,108,1,1,6,262,2,-1,0,3,1
42,0,2,1,684,0,0,6,207,1,-1,0,3,1
27,4,1,1,2071,0,0,6,449,1,-1,0,3,1
27,7,2,1,339,0,0,6,182,1,-1,0,3,1
29,4,2,2,572,0,0,6,224,1,-1,0,3,1
29,8,2,1,1779,0,0,6,400,1,-1,0,3,1
26,8,2,1,132,0,0,6,217,1,-1,0,3,1
39,0,2,2,22086,0,0,6,160,1,-1,0,3,1
41,7,1,1,0,1,1,6,352,2,122,2,0,1
29,4,1,2,205,0,0,6,787,1,-1,0,3,1
33,9,2,2,317,1,0,6,323,1,80,14,1,1
32,4,1,2,4945,0,0,6,160,1,119,2,1,1
30,4,1,2,419,1,0,6,194,1,-1,0,3,1
38,9,2,1,1130,0,0,6,96,2,98,1,2,1
55,0,1,1,1662,0,0,6,94,2,-1,0,3,1
25,0,2,1,1871,0,0,6,136,1,-1,0,3,1
38,2,0,1,1190,1,0,6,81,2,391,3,0,1
35,1,1,1,563,0,1,6,147,1,119,3,0,1
31,10,1,1,6,0,0,6,121,4,-1,0,3,1
25,7,2,1,594,0,0,6,89,2,-1,0,3,1
31,4,2,2,617,0,0,6,1161,1,97,2,2,1
27,8,2,1,538,0,0,6,124,2,-1,0,3,1
34,0,2,1,303,0,0,6,282,3,126,3,0,1
40,0,2,1,985,1,0,6,592,3,50,8,0,1
27,0,1,1,897,0,0,6,397,1,-1,0,3,1
28,4,2,1,171,0,0,6,324,1,87,1,2,1
28,4,2,1,1633,0,0,6,275,1,-1,0,3,1
35,0,0,1,1085,0,0,6,199,1,86,7,2,1
58,5,1,0,1980,0,0,6,255,1,-1,0,3,1
44,9,1,2,1933,0,0,6,462,1,-1,0,3,1
57,5,1,1,1841,0,0,6,302,1,-1,0,3,1
25,6,2,2,42,1,0,6,149,1,94,1,2,1
21,8,2,1,794,0,0,6,191,1,-1,0,3,1
49,9,1,1,905,0,0,6,1543,1,-1,0,3,1
54,4,1,2,8295,0,0,6,207,1,-1,0,3,1
59,5,1,0,0,0,0,6,493,2,-1,0,3,1
28,4,2,2,874,1,0,6,509,1,-1,0,3,1
37,1,1,1,4321,0,0,6,657,1,-1,0,3,1
30,9,2,2,0,1,0,6,159,2,-1,0,3,1
35,3,2,0,745,0,0,6,522,3,-1,0,3,1
31,4,2,2,924,0,0,6,207,2,98,1,2,1
41,10,2,0,216,0,0,6,577,3,-1,0,3,1
30,10,2,2,1159,0,0,6,366,1,-1,0,3,1
28,6,2,2,3290,0,0,6,201,2,-1,0,3,1
31,10,2,1,582,1,0,6,548,2,-1,0,3,1
53,4,0,2,380,0,1,6,438,2,-1,0,3,1
22,1,2,1,682,0,0,6,126,2,91,1,2,1
36,7,1,0,92,1,0,6,244,7,-1,0,3,1
33,9,2,1,66,0,0,6,157,2,-1,0,3,1
31,9,2,2,252,0,0,6,107,3,-1,0,3,1
49,0,1,2,6574,0,0,6,138,3,-1,0,3,1
51,6,1,3,2094,0,0,6,458,6,-1,0,3,1
34,9,1,1,294,1,0,6,301,3,-1,0,3,1
35,1,1,0,1177,0,0,6,243,4,-1,0,3,1
32,0,2,2,8866,0,0,6,234,2,83,2,2,1
36,2,0,2,3407,0,0,6,993,4,85,4,2,1
31,4,2,2,5205,0,0,6,529,2,-1,0,3,1
25,9,2,2,3630,0,0,6,221,7,-1,0,3,1
25,7,2,2,12,0,0,6,126,6,-1,0,3,1
60,4,1,1,544,0,0,6,95,7,357,2,0,1
40,6,2,2,10346,0,0,6,491,2,207,1,1,1
50,4,1,2,1612,0,0,6,532,2,98,2,1,1
32,4,2,2,718,1,0,6,95,1,-1,0,3,1
60,0,1,1,3547,0,0,6,351,6,-1,0,3,1
32,7,1,1,914,0,0,6,372,1,-1,0,3,1
52,2,1,1,1306,0,0,6,288,1,-1,0,3,1
59,9,1,1,259,0,0,6,415,1,89,1,2,1
56,5,1,1,-1206,1,0,6,382,2,-1,0,3,1
47,4,2,2,372,0,0,6,257,1,-1,0,3,1
43,4,1,2,3518,0,0,6,181,2,-1,0,3,1
25,7,2,1,505,0,0,6,284,1,-1,0,3,1
31,8,2,1,1776,0,0,6,220,1,207,1,1,1
27,4,2,2,20585,0,0,6,188,1,-1,0,3,1
26,0,1,1,1595,0,0,6,155,1,105,1,0,1
37,0,2,2,1000,1,0,6,322,1,90,1,2,1
27,0,2,2,138,0,0,6,89,2,-1,0,3,1
49,4,1,2,561,0,0,6,173,1,-1,0,3,1
26,4,2,2,170,0,0,6,129,1,-1,0,3,1
28,4,2,2,502,0,0,6,136,2,-1,0,3,1
33,1,1,1,379,1,1,6,263,2,-1,0,3,1
31,9,1,3,14533,0,0,6,245,2,-1,0,3,1
32,7,1,1,689,1,1,6,162,3,-1,0,3,1
30,9,2,1,2567,0,0,6,813,4,-1,0,3,1
34,4,1,2,443,0,0,6,235,3,-1,0,3,1
58,5,1,0,2074,0,0,6,259,2,-1,0,3,1
34,4,1,2,2374,1,1,6,270,2,314,2,0,1
26,7,2,1,1347,0,0,6,280,6,92,5,1,1
49,4,2,2,7443,0,0,6,293,5,211,2,0,1
57,4,1,2,10583,0,0,6,295,3,-1,0,3,1
83,5,1,0,425,0,0,6,883,1,140,1,0,1
61,4,1,2,997,0,0,6,269,1,104,1,2,1
64,5,1,1,5966,1,0,6,983,1,-1,0,3,1
37,0,1,1,2061,1,1,6,459,1,109,3,0,1
68,5,1,1,0,0,0,6,586,1,-1,0,3,1
71,5,1,2,2887,0,0,6,128,1,-1,0,3,1
54,4,1,2,1464,0,0,6,157,1,-1,0,3,1
37,4,1,2,1315,0,0,6,224,1,-1,0,3,1
22,8,2,3,466,0,0,6,377,1,-1,0,3,1
44,4,1,2,2383,0,0,5,571,2,-1,0,3,1
37,2,1,2,1649,0,1,5,140,3,-1,0,3,1
72,6,1,2,132,0,0,5,260,2,65,1,2,1
69,5,0,0,482,0,0,5,260,2,-1,0,3,1
41,1,1,1,203,0,0,5,342,2,-1,0,3,1
44,1,1,1,88,1,0,5,275,1,-1,0,3,1
32,7,2,1,2881,0,0,5,356,1,-1,0,3,1
79,5,1,1,668,0,0,5,363,1,-1,0,3,1
33,9,1,1,73,1,0,5,218,1,-1,0,3,1
45,4,1,2,1309,0,0,5,367,1,-1,0,3,1
40,4,1,2,2763,1,0,5,566,1,395,2,2,1
42,2,1,1,2959,1,0,5,711,1,342,1,0,1
30,9,2,1,930,0,0,5,396,1,-1,0,3,1
28,4,2,2,12956,1,0,5,940,1,399,3,2,1
58,3,0,1,0,0,0,5,478,2,-1,0,3,1
39,0,0,1,19,1,0,5,503,2,147,5,2,1
31,1,1,1,625,1,0,5,135,2,49,3,0,1
45,0,1,3,5511,0,0,5,272,1,-1,0,3,1
56,1,1,0,1137,0,0,5,176,1,-1,0,3,1
46,4,0,2,1329,0,0,5,247,2,-1,0,3,1
56,5,1,1,1044,0,0,5,353,2,-1,0,3,1
27,7,2,1,302,0,0,5,203,1,-1,0,3,1
30,10,1,2,330,0,0,5,264,1,80,1,2,1
26,6,2,2,2857,0,0,5,446,1,-1,0,3,1
35,10,2,0,68,0,0,5,175,1,-1,0,3,1
52,1,1,0,1524,0,0,5,1007,6,-1,0,3,1
54,0,1,1,1633,0,0,5,409,2,-1,0,3,1
41,2,1,0,0,0,0,5,438,2,389,1,1,1
24,4,2,2,507,0,0,5,257,1,-1,0,3,1
28,1,2,1,643,0,0,5,308,2,-1,0,3,1
62,4,1,2,2785,0,0,5,270,3,-1,0,3,1
52,9,1,1,137,0,0,5,227,2,-1,0,3,1
23,7,2,1,870,0,0,5,316,4,-1,0,3,1
82,5,1,0,8603,0,0,5,429,1,-1,0,3,1
63,5,1,1,18016,0,0,5,371,1,-1,0,3,1
32,0,1,1,51,1,1,5,297,1,-1,0,3,1
31,4,1,2,1032,0,0,5,284,1,-1,0,3,1
37,7,1,1,981,0,0,5,682,2,386,1,2,1
40,9,2,2,431,0,0,5,180,2,-1,0,3,1
66,5,1,1,203,0,0,5,376,1,-1,0,3,1
37,4,1,2,3737,0,0,5,224,1,-1,0,3,1
38,10,1,0,7005,1,0,5,370,1,412,1,0,1
27,8,2,1,111,0,0,5,495,2,-1,0,3,1
58,5,1,0,565,0,0,5,876,1,-1,0,3,1
49,3,1,0,889,0,0,5,388,1,-1,0,3,1
31,4,2,1,202,1,0,5,167,1,62,1,0,1
31,4,2,2,307,0,0,5,361,1,229,2,0,1
38,8,1,3,0,0,0,5,341,1,385,1,0,1
79,5,1,0,429,0,0,5,1006,2,-1,0,3,1
71,5,1,2,4388,0,0,5,896,2,-1,0,3,1
52,9,1,2,2557,0,0,5,340,1,156,1,1,1
55,4,1,3,3122,0,0,5,349,1,-1,0,3,1
46,1,1,1,922,1,0,5,576,1,-1,0,3,1
28,4,2,2,3796,0,0,5,315,2,-1,0,3,1
22,8,2,1,185,0,0,5,153,1,-1,0,3,1
49,4,2,2,151,1,0,5,97,3,-1,0,3,1
20,8,2,3,829,0,0,5,253,2,-1,0,3,1
19,8,2,0,103,0,0,5,104,2,-1,0,3,1
34,1,2,0,79,0,0,5,336,4,-1,0,3,1
73,4,1,2,1609,0,0,5,169,2,-1,0,3,1
27,4,2,2,2489,0,0,5,323,2,163,2,1,1
59,1,0,0,989,0,0,5,125,2,-1,0,3,1
25,8,2,2,58,0,0,5,139,5,-1,0,3,1
44,2,2,3,323,0,0,5,332,2,181,2,0,1
28,4,2,2,5474,0,0,5,486,5,-1,0,3,1
25,4,2,2,219,0,0,1,576,1,96,1,2,1
28,4,1,2,1240,0,0,1,849,1,-1,0,3,1
52,0,1,1,1228,1,1,1,218,1,-1,0,3,1
57,4,1,2,1660,0,0,1,642,1,-1,0,3,1
49,4,0,2,914,0,0,1,185,1,-1,0,3,1
33,9,1,2,1699,0,0,1,600,1,-1,0,3,1
47,9,1,1,1167,1,0,1,505,1,96,6,2,1
68,5,1,1,19317,1,0,1,249,1,-1,0,3,1
40,9,2,2,1646,1,0,1,173,1,92,5,2,1
46,4,1,2,242,0,0,1,120,2,96,1,2,1
29,9,2,1,382,0,0,1,409,4,-1,0,3,1
55,4,0,2,2383,0,0,1,1019,2,63,2,2,1
30,6,1,2,2666,0,0,1,475,2,93,4,2,1
49,0,0,1,1718,0,1,1,211,1,-1,0,3,1
48,4,1,2,1147,0,0,1,389,1,64,2,2,1
21,8,2,1,216,0,0,1,414,1,-1,0,3,1
45,0,1,1,153,0,0,1,277,1,-1,0,3,1
43,4,1,2,1791,0,0,1,254,1,-1,0,3,1
47,4,2,2,86,0,0,1,253,1,97,4,2,1
27,4,2,2,6791,0,0,1,179,2,69,26,1,1
20,8,1,3,292,0,0,1,385,2,93,1,0,1
37,10,2,2,1291,0,0,1,150,1,97,2,2,1
61,4,1,2,175,0,0,1,270,2,-1,0,3,1
57,7,2,1,0,0,0,1,355,1,-1,0,3,1
40,4,1,2,0,0,0,1,131,2,98,6,2,1
53,0,0,1,0,1,1,1,1452,1,98,2,0,1
65,11,1,3,4717,0,0,1,256,1,-1,0,3,1
67,5,1,2,701,0,0,1,254,2,-1,0,3,1
66,5,1,2,3,0,0,1,550,1,-1,0,3,1
67,4,1,2,405,0,0,1,345,2,-1,0,3,1
57,5,1,1,168,0,0,1,342,1,-1,0,3,1
38,0,1,2,4297,0,0,1,206,2,-1,0,3,1
56,4,0,2,10532,0,0,1,324,1,-1,0,3,1
46,4,1,2,4693,0,1,1,79,1,394,2,0,1
69,9,1,1,9064,0,0,1,714,1,-1,0,3,1
32,7,2,1,6983,0,0,1,255,1,-1,0,3,1
72,5,1,2,2,0,0,1,147,2,-1,0,3,1
41,0,1,2,1536,0,0,1,273,1,95,2,0,1
72,5,1,0,1612,0,0,1,530,2,-1,0,3,1
33,10,1,1,1211,0,0,1,456,1,-1,0,3,1
37,0,1,1,96,0,0,1,155,1,99,2,2,1
34,4,1,2,0,1,0,1,262,1,99,2,2,1
44,0,2,1,1534,0,0,1,166,1,99,2,1,1
42,7,2,1,3403,1,0,1,215,1,99,1,0,1
58,10,1,1,687,1,0,1,221,1,99,2,2,1
34,9,1,2,7050,0,0,1,130,1,-1,0,3,1
55,2,0,1,538,1,0,1,353,2,-1,0,3,1
71,5,1,0,2600,0,0,1,212,1,-1,0,3,1
23,8,2,1,0,0,0,1,217,1,99,7,2,1
60,4,2,2,1034,1,0,1,231,3,-1,0,3,1
18,8,2,3,108,0,0,1,167,1,-1,0,3,1
54,9,1,1,10185,0,0,1,559,1,70,2,1,1
59,5,0,2,3444,0,0,1,252,1,185,2,2,1
32,6,2,2,1815,0,0,1,235,1,102,2,0,1
61,6,0,2,52587,0,0,1,290,1,-1,0,3,1
31,4,1,2,10884,0,0,1,294,3,98,2,2,1
42,1,1,0,201,1,0,1,265,1,103,3,2,1
42,10,1,3,190,0,0,1,704,2,-1,0,3,1
42,7,2,2,94,1,0,1,176,2,90,4,0,1
70,3,0,0,1311,0,0,1,651,1,-1,0,3,1
57,9,1,1,589,1,0,1,167,1,190,5,0,1
60,5,1,1,1853,0,0,1,408,1,-1,0,3,1
53,1,0,0,4401,0,0,1,254,1,-1,0,3,1
48,10,0,1,201,0,0,1,140,1,-1,0,3,1
30,4,2,2,533,0,0,1,229,2,99,4,2,1
39,4,2,2,3840,1,0,1,315,2,-1,0,3,1
42,9,1,1,994,1,0,1,149,1,78,5,0,1
26,0,2,1,96,0,0,1,349,1,70,3,0,1
46,4,1,2,1600,1,1,1,1244,1,-1,0,3,1
40,0,2,1,100,1,0,1,221,1,461,1,2,1
39,0,1,1,260,1,0,1,175,2,116,2,0,1
58,6,1,0,1013,1,0,1,206,1,461,1,0,1
42,1,1,1,413,1,0,1,589,2,-1,0,3,1
31,7,2,1,181,0,0,1,182,1,104,1,2,1
21,8,2,1,123,0,0,1,449,1,-1,0,3,1
35,6,2,2,353,0,0,1,582,1,-1,0,3,1
50,9,0,3,2794,0,0,1,1336,2,-1,0,3,1
36,4,2,2,3850,1,0,1,239,2,100,4,0,1
75,5,1,0,2970,0,0,1,641,1,-1,0,3,1
20,8,2,0,6991,0,0,1,178,2,-1,0,3,1
57,0,2,1,2223,0,0,1,1064,1,-1,0,3,1
41,4,1,2,27696,0,0,1,147,2,104,1,0,1
59,9,1,1,116,0,0,1,398,4,422,3,0,1
36,4,1,2,2987,1,0,1,307,1,-1,0,3,1
18,8,2,0,608,0,0,1,267,1,-1,0,3,1
34,4,2,2,48,1,0,1,810,3,93,6,0,1
55,4,1,0,113,0,0,1,306,1,457,3,0,1
33,1,2,1,498,0,0,1,338,2,104,1,2,1
43,9,1,2,2643,0,0,1,188,3,100,5,2,1
34,7,1,1,1337,0,0,1,255,2,104,1,2,1
35,7,1,3,618,0,0,1,293,1,104,1,2,1
43,9,2,1,451,0,0,1,289,2,-1,0,3,1
74,5,1,0,0,0,0,1,562,2,-1,0,3,1
45,10,0,0,11,0,0,1,489,5,-1,0,3,1
38,1,1,1,1165,1,0,1,784,3,94,10,0,1
32,4,2,2,2465,0,0,1,414,1,-1,0,3,1
29,0,2,2,41,1,0,1,148,2,-1,0,3,1
31,0,1,1,35,0,0,1,315,2,105,1,2,1
50,7,1,1,3169,0,0,1,399,1,430,1,0,1
44,9,0,1,14,0,0,1,234,1,-1,0,3,1
23,8,2,1,431,0,0,1,496,2,-1,0,3,1
56,4,1,2,616,0,0,1,293,2,105,2,2,1
76,5,1,0,3324,0,0,1,227,2,192,1,0,1
28,9,2,1,113,0,0,1,204,3,105,1,0,1
34,4,2,2,13014,0,0,1,738,1,-1,0,3,1
56,5,1,0,9367,0,0,1,320,2,101,2,2,1
45,4,2,2,2067,1,0,1,393,2,462,1,2,1
36,9,2,1,376,0,0,1,479,1,-1,0,3,1
57,5,2,2,842,0,0,1,284,3,-1,0,3,1
49,9,1,2,1235,0,0,1,354,3,-1,0,3,1
49,4,1,2,1,0,0,1,640,2,101,4,2,1
37,4,1,2,1276,0,0,1,156,2,-1,0,3,1
46,10,2,2,44,0,0,1,225,1,-1,0,3,1
26,0,2,1,255,0,0,1,209,2,106,2,2,1
47,10,1,1,926,0,0,1,436,1,403,5,2,1
36,4,1,0,1506,0,0,1,326,3,-1,0,3,1
37,8,2,3,444,0,0,1,137,1,102,5,2,1
62,4,1,2,557,0,0,1,185,1,-1,0,3,1
26,1,2,1,535,0,0,1,125,1,-1,0,3,1
45,4,1,2,2671,0,0,1,94,4,-1,0,3,1
63,9,1,1,896,1,0,1,276,2,-1,0,3,1
25,4,2,2,528,0,0,1,201,1,-1,0,3,1
60,5,1,3,209,0,0,1,391,3,106,1,0,1
44,4,1,2,226,1,0,1,190,3,270,3,0,1
33,10,2,2,1974,0,0,1,498,2,191,1,0,1
39,2,1,2,942,1,0,1,880,3,267,1,1,1
46,1,1,3,336,1,0,1,260,3,457,1,1,1
42,0,1,0,-306,1,0,1,308,1,459,1,2,1
56,4,1,3,4623,0,0,1,348,1,-1,0,3,1
82,5,1,1,276,0,0,1,199,1,-1,0,3,1
77,5,1,2,0,0,0,1,286,1,-1,0,3,1
36,7,2,2,1189,0,0,1,220,1,-1,0,3,1
35,4,2,2,431,0,0,1,343,2,397,1,0,1
50,9,1,1,2218,1,0,1,711,1,-1,0,3,1
62,5,1,1,1495,0,0,1,606,1,196,1,2,1
26,4,2,2,828,1,0,1,156,1,199,1,0,1
55,4,1,2,12972,0,0,1,205,1,-1,0,3,1
22,8,2,1,948,0,0,1,215,1,197,2,0,1
30,8,2,1,48,0,0,1,161,1,173,1,0,1
34,3,1,2,0,0,0,1,148,1,84,2,0,1
31,4,1,2,537,1,0,1,216,1,-1,0,3,1
55,9,1,1,1938,0,1,1,193,1,386,3,2,1
49,9,2,1,9131,1,0,1,532,1,461,5,0,1
67,5,0,2,443,0,0,1,441,1,-1,0,3,1
43,0,1,1,132,0,0,1,574,1,84,3,2,1
25,9,2,2,3411,0,0,1,225,2,-1,0,3,1
59,5,0,1,1,0,0,1,335,1,-1,0,3,1
44,0,1,1,10905,0,0,1,240,2,271,1,1,1
42,4,1,2,976,0,0,1,164,1,-1,0,3,1
29,4,2,2,2531,0,0,1,634,1,-1,0,3,1
32,4,1,2,1270,0,0,1,232,3,-1,0,3,1
30,4,2,2,5359,0,0,1,145,1,84,2,2,1
38,9,1,1,10596,0,0,1,195,1,197,4,1,1
22,8,2,2,691,0,0,1,338,1,-1,0,3,1
25,2,2,2,347,0,0,1,267,1,-1,0,3,1
34,6,2,2,9962,0,0,1,474,1,-1,0,3,1
27,9,2,2,11862,0,0,1,217,1,87,6,0,1
35,4,2,2,1756,0,0,1,195,1,-1,0,3,1
45,3,1,1,4068,0,0,1,184,1,-1,0,3,1
42,4,1,0,5310,1,0,1,273,1,90,3,2,1
20,8,2,1,215,0,0,1,228,4,183,1,1,1
60,0,1,1,106,0,0,1,216,3,91,1,2,1
47,4,1,2,0,0,1,1,374,1,-1,0,3,1
25,8,2,1,469,0,0,1,273,1,86,1,1,1
65,5,1,1,2326,0,1,1,276,1,-1,0,3,1
50,9,1,1,3370,0,0,1,531,2,80,2,2,1
22,8,2,1,144,0,0,1,116,1,-1,0,3,1
43,0,2,1,733,1,0,1,126,1,88,4,2,1
53,5,0,2,-309,1,0,1,343,2,428,2,2,1
71,5,0,1,5584,0,0,1,534,3,-1,0,3,1
28,1,1,1,61,1,0,1,744,1,109,3,2,1
59,10,1,1,1047,0,0,1,438,1,184,3,2,1
29,4,2,2,265,0,0,1,130,2,94,1,2,1
51,9,1,1,117,0,0,1,467,2,88,4,1,1
48,3,1,2,5473,0,0,1,232,2,-1,0,3,1
37,1,1,0,106,1,0,1,511,1,392,13,0,1
37,9,1,2,127,1,0,1,192,1,193,1,2,1
64,5,1,2,380,0,0,1,479,1,-1,0,3,1
69,5,1,1,0,0,0,1,412,2,-1,0,3,1
36,4,1,2,255,0,0,1,242,6,95,4,2,1
43,7,1,1,2145,0,0,1,291,2,95,4,2,1
63,3,1,0,91,0,0,1,128,3,-1,0,3,1
70,5,1,1,1853,0,0,1,314,1,-1,0,3,1
60,9,2,0,11262,0,0,1,323,1,-1,0,3,1
86,5,0,0,0,0,0,1,189,1,-1,0,3,1
72,5,1,1,1129,0,0,1,186,1,-1,0,3,1
60,5,1,2,108,0,0,1,624,1,-1,0,3,1
43,4,2,2,1696,1,0,1,257,1,474,3,0,1
57,4,0,3,854,0,0,1,700,4,92,1,0,1
28,4,2,2,223,1,0,1,157,2,119,1,1,1
36,1,2,1,40,1,0,1,259,3,475,4,2,1
66,5,1,1,2048,0,0,1,212,1,-1,0,3,1
33,9,2,2,3689,0,0,1,445,3,-1,0,3,1
36,9,2,1,539,1,0,1,398,2,477,1,0,1
29,9,2,1,590,0,0,1,81,1,94,1,2,1
62,10,1,1,780,0,0,1,162,2,-1,0,3,1
34,1,1,1,1464,1,0,1,207,3,130,5,1,1
29,10,2,2,1311,0,0,1,622,1,-1,0,3,1
30,4,1,2,7,1,0,1,173,1,164,4,1,1
32,9,1,2,636,1,0,1,370,1,116,4,2,1
39,1,2,0,24277,0,0,1,261,1,-1,0,3,1
55,0,0,1,1872,0,0,1,155,2,93,8,0,1
36,4,2,2,490,0,0,1,207,8,98,1,0,1
27,8,2,2,118,0,0,1,160,3,98,1,0,1
45,4,1,2,4119,1,1,1,473,2,283,1,2,1
55,4,1,3,1504,1,0,1,186,3,101,2,2,1
52,1,1,1,2087,1,0,1,267,1,474,1,0,1
49,4,2,2,5689,0,0,1,470,1,97,3,0,1
30,1,1,0,201,1,0,1,219,1,157,12,0,1
39,4,1,2,119,1,0,11,265,2,476,4,2,1
48,4,0,2,17964,1,0,11,120,1,98,5,2,1
36,4,1,2,1113,0,0,11,212,1,-1,0,3,1
27,0,1,1,1596,0,0,11,82,1,-1,0,3,1
51,4,1,2,2635,0,0,11,181,1,98,2,0,1
48,9,1,1,568,1,0,11,378,2,386,1,2,1
70,5,1,1,2626,0,0,11,140,2,-1,0,3,1
63,5,1,1,4752,0,0,11,233,2,-1,0,3,1
34,7,2,1,528,1,0,11,121,3,100,5,1,1
46,0,1,2,2552,0,0,11,260,1,94,8,2,1
31,6,2,2,3343,0,0,11,365,1,94,1,2,1
32,0,1,1,995,0,0,11,331,1,99,2,1,1
40,10,2,2,7968,0,0,11,733,1,93,1,2,1
30,0,2,1,0,0,0,11,316,3,-1,0,3,1
55,4,1,0,2587,0,0,11,328,2,94,2,2,1
57,4,0,2,6468,1,0,11,730,1,157,4,0,1
59,0,2,1,4744,0,0,11,879,1,-1,0,3,1
26,9,2,1,1231,1,0,11,230,1,93,7,2,1
73,5,1,3,3443,0,0,11,770,3,-1,0,3,1
30,0,2,1,2568,0,0,11,563,1,100,4,1,1
64,5,1,2,1644,0,0,11,569,4,-1,0,3,1
36,9,1,2,1354,0,0,11,281,3,97,2,2,1
55,0,1,1,602,0,0,11,350,1,98,5,2,1
63,5,1,2,1795,0,0,11,219,1,-1,0,3,1
52,9,1,1,0,1,0,11,211,1,294,1,0,1
34,4,2,2,268,0,0,11,587,1,-1,0,3,1
36,7,1,1,52,1,0,11,351,1,95,6,2,1
31,4,2,2,924,0,0,11,231,1,94,3,2,1
47,5,2,0,3033,0,0,11,293,1,-1,0,3,1
50,0,1,2,6574,0,0,11,495,1,92,3,2,1
70,5,0,1,0,0,0,11,206,1,-1,0,3,1
18,8,2,3,108,0,0,11,169,1,-1,0,3,1
33,6,1,1,409,0,0,11,165,1,97,4,2,1
24,9,2,1,726,0,0,11,445,2,-1,0,3,1
25,0,2,1,1871,0,0,11,260,1,96,1,2,1
26,4,2,2,1094,1,0,11,137,1,-1,0,3,1
32,4,2,2,2915,0,0,11,519,1,131,2,0,1
25,8,2,3,480,0,0,11,140,1,-1,0,3,1
58,4,1,2,1227,0,0,11,400,2,95,1,2,1
42,4,1,2,1205,0,0,11,376,2,-1,0,3,1
30,1,2,1,161,0,1,11,298,3,-1,0,3,1
76,5,0,0,802,0,0,11,475,5,-1,0,3,1
79,5,1,1,723,0,0,11,276,1,79,3,0,1
70,5,1,0,6538,0,0,11,394,1,-1,0,3,1
30,4,2,2,147,0,0,11,234,1,100,1,0,1
60,5,1,1,0,0,0,11,408,1,-1,0,3,1
51,10,1,1,1416,0,0,11,345,1,-1,0,3,1
71,5,1,2,14220,1,0,11,397,1,-1,0,3,1
31,4,2,2,12569,0,0,11,344,1,295,1,0,1
32,0,2,1,555,1,0,11,344,1,-1,0,3,1
34,4,1,2,158,0,0,11,278,2,132,4,0,1
28,0,2,1,261,1,1,11,259,2,98,4,2,1
45,4,1,2,786,0,0,11,84,3,-1,0,3,1
53,2,1,0,27,1,0,11,230,3,-1,0,3,1
38,11,2,2,0,0,0,11,260,3,95,3,2,1
56,0,2,1,2815,1,0,11,212,1,-1,0,3,1
